source_root,source_top_folder,relative_path,filename,extension,file_size_bytes,md5_hash,inferred_raw_label_from_folder,inferred_raw_label_from_filename,readable_audio,duration_seconds,sample_rate,channels,candidate_5_class,candidate_binary
cleaned_audio_unique,.,cleaned_audio_unique\0654fd64ee6165456b79ced421ffbf46.wav,0654fd64ee6165456b79ced421ffbf46.wav,.wav,404304,2b1c0114112c8d3c1ef62f006ad81ad1,cleaned_audio_unique,unknown,yes,6.316,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\06d249058aa75bfe1b75473b094afa91.wav,06d249058aa75bfe1b75473b094afa91.wav,.wav,429136,9be1b537daa5233dd08e83c55f7d3317,cleaned_audio_unique,unknown,yes,6.704,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\073f28b037daddd249e9ecc693494178.wav,073f28b037daddd249e9ecc693494178.wav,.wav,409680,726a4e729b193e0b2b30aeec1aa1e4ba,cleaned_audio_unique,unknown,yes,6.4,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\075e04163304493d9d78c0ee9abaa336.wav,075e04163304493d9d78c0ee9abaa336.wav,.wav,446032,95a0c4d834e77850e3c7dbe687ebccbb,cleaned_audio_unique,unknown,yes,6.968,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\093d1d545a26d5891eac6f5325e9f9b2.wav,093d1d545a26d5891eac6f5325e9f9b2.wav,.wav,320080,287a44e5fd7adbd97de0d8d55c940998,cleaned_audio_unique,unknown,yes,5.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\094a9285baa3d367ebc4b27570b6603f.wav,094a9285baa3d367ebc4b27570b6603f.wav,.wav,396112,f65c7e6defafc10e6576faf55773f885,cleaned_audio_unique,unknown,yes,6.188,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\097a0de625f19cb4fae7e94a4b25f26c.wav,097a0de625f19cb4fae7e94a4b25f26c.wav,.wav,320080,af30273c165d95a3aa2c9dc49cbca5bf,cleaned_audio_unique,unknown,yes,5.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\09f2bbae1c0f776389d6bb3f79872ba0.wav,09f2bbae1c0f776389d6bb3f79872ba0.wav,.wav,411728,7be9d707a533abc0953c3dae38f2f608,cleaned_audio_unique,unknown,yes,6.432,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0a655e593a0cab3f70eb275b9e9f686e.wav,0a655e593a0cab3f70eb275b9e9f686e.wav,.wav,409680,7198e4736907ad467e2ee2d6dd6c7ecb,cleaned_audio_unique,unknown,yes,6.4,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0a662d98a0271813980420473e4c5cce.wav,0a662d98a0271813980420473e4c5cce.wav,.wav,437584,fa16714849fb00d5a6ebb871fddff670,cleaned_audio_unique,unknown,yes,6.836,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0b4c8e00ec59b0a38c40328500aa9578.wav,0b4c8e00ec59b0a38c40328500aa9578.wav,.wav,185936,afce3ebb697786837ed31215d34008fa,cleaned_audio_unique,unknown,yes,2.904,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0c12294830f7299cec09f78175fe15d5.wav,0c12294830f7299cec09f78175fe15d5.wav,.wav,390480,357655f1b273db31e8742e736fa5fec9,cleaned_audio_unique,unknown,yes,6.1,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0c295a59f80576588257e96f6a0450eb.wav,0c295a59f80576588257e96f6a0450eb.wav,.wav,320936,f6949ab075d9186b40d03c8b4a5079aa,cleaned_audio_unique,unknown,yes,5.013375,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0ca0c0ebcf8e45062cfb3596593f8928.wav,0ca0c0ebcf8e45062cfb3596593f8928.wav,.wav,301136,b2e1131d7d9158515f0b76b0406a9a1b,cleaned_audio_unique,unknown,yes,4.704,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0d04dfad9416d3729f94735d4e12175c.wav,0d04dfad9416d3729f94735d4e12175c.wav,.wav,448080,8ee3df2b88a3f7e650237ca89653dbba,cleaned_audio_unique,unknown,yes,7.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0d68765b70dad62617403e256346b30d.wav,0d68765b70dad62617403e256346b30d.wav,.wav,288848,1bdfe2bfb9ce0ba95a259bb26fa6c8a3,cleaned_audio_unique,unknown,yes,4.512,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0dec22b70251fe17e754f9b11d2358fe.wav,0dec22b70251fe17e754f9b11d2358fe.wav,.wav,409936,2d5e03f4ad2d967e55af37dc669152e9,cleaned_audio_unique,unknown,yes,6.404,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0e1356bbdb33252496bc97bc047dd220.wav,0e1356bbdb33252496bc97bc047dd220.wav,.wav,393296,fcb0f09a5c828e1b71e293e834f9056e,cleaned_audio_unique,unknown,yes,6.144,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0f67052403e8a8fb261b78f347dbe74d.wav,0f67052403e8a8fb261b78f347dbe74d.wav,.wav,389200,27f668e6dacd62b6dd9c955eb954e915,cleaned_audio_unique,unknown,yes,6.08,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\0fc261802c485d782ecc77641135a64a.wav,0fc261802c485d782ecc77641135a64a.wav,.wav,441424,210b6d07db0ccabe7b68a1d91ba6f1f5,cleaned_audio_unique,unknown,yes,6.896,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\10224bfbdc1959b4b80e20f7a755b385.wav,10224bfbdc1959b4b80e20f7a755b385.wav,.wav,415312,6c1498d577bff9cc4d978945e003736b,cleaned_audio_unique,unknown,yes,6.488,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1032d3cd4646db291274ce3469d461fb.wav,1032d3cd4646db291274ce3469d461fb.wav,.wav,423760,ee20adc0027f9aa203a5f7cb7d600257,cleaned_audio_unique,unknown,yes,6.62,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\103f09b3ef8314a7f5c48aa772981058.wav,103f09b3ef8314a7f5c48aa772981058.wav,.wav,344144,458fe9a3039e1d9cffd844768aea17f9,cleaned_audio_unique,unknown,yes,5.376,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1099506c6513d4d3ff191f9c0f1baf54.wav,1099506c6513d4d3ff191f9c0f1baf54.wav,.wav,436304,9cb0fa5fe755bc57c75e84ec92eac20d,cleaned_audio_unique,unknown,yes,6.816,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1104dd84119d11bf11f3c5f4fe1d4e66.wav,1104dd84119d11bf11f3c5f4fe1d4e66.wav,.wav,414800,25a3641d5c492a5c0684002fb46646c3,cleaned_audio_unique,unknown,yes,6.48,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\11093f76863164dea53fd98f02d763ad.wav,11093f76863164dea53fd98f02d763ad.wav,.wav,290896,086f1ed66f96c946e417787f1ade2c49,cleaned_audio_unique,unknown,yes,4.544,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\113c6d3d6f39bf48975a086fdb00272e.wav,113c6d3d6f39bf48975a086fdb00272e.wav,.wav,425808,a18d82a41da599a434d23908e3de4fde,cleaned_audio_unique,unknown,yes,6.652,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\11bef35365b3a2a36f7922802f9a5abf.wav,11bef35365b3a2a36f7922802f9a5abf.wav,.wav,406096,5b3d31ac78c852b6f778ea315c005414,cleaned_audio_unique,unknown,yes,6.344,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\11c399a37a2d02a9f34a0b6c1b33069c.wav,11c399a37a2d02a9f34a0b6c1b33069c.wav,.wav,323664,8d3ecc50286be9903e9bed6e4c8f5a27,cleaned_audio_unique,unknown,yes,5.056,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\128d909b99b696859716b052b2b381a6.wav,128d909b99b696859716b052b2b381a6.wav,.wav,322300,e36e28015d41fcbeee384fd47f23e7f9,cleaned_audio_unique,unknown,yes,5.0346875,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\12f576ebcaa394c07d2767ceb235c2f3.wav,12f576ebcaa394c07d2767ceb235c2f3.wav,.wav,391248,ef32684ab622ef055b296358287c3ed0,cleaned_audio_unique,unknown,yes,6.112,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\141aa561f87bcaee599abfa538a0fff8.wav,141aa561f87bcaee599abfa538a0fff8.wav,.wav,436048,330dfaa5d1b7bd5c7ef040c2258f5c91,cleaned_audio_unique,unknown,yes,6.812,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1433ca9d323aa8b463254ae79deea484.wav,1433ca9d323aa8b463254ae79deea484.wav,.wav,444496,c5132ba178690e389567cc5fce4f01d9,cleaned_audio_unique,unknown,yes,6.944,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\14420df903350ce5ba9f6d461f166972.wav,14420df903350ce5ba9f6d461f166972.wav,.wav,320080,77c86d12dd98e1ee0bb1755880b10bf6,cleaned_audio_unique,unknown,yes,5.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\14ad89a4e7b1d321e43ccff86ba9743b.wav,14ad89a4e7b1d321e43ccff86ba9743b.wav,.wav,441680,a6d15f5533fc3ad8ee7baa7cfdfdbd4a,cleaned_audio_unique,unknown,yes,6.9,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\15bf1caa4650490d12434df27c26f6fc.wav,15bf1caa4650490d12434df27c26f6fc.wav,.wav,266320,7946c161a0e585b73ddb2a49aa253bfd,cleaned_audio_unique,unknown,yes,4.16,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\162de91cf02df845ad62a9c84d4fff46.wav,162de91cf02df845ad62a9c84d4fff46.wav,.wav,394064,ac9ac3f74a25fb38bad1104dd285c7f9,cleaned_audio_unique,unknown,yes,6.156,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\176be7a74bcecfbafbb86869f987c134.wav,176be7a74bcecfbafbb86869f987c134.wav,.wav,316840,b22ec8e2a9028ea4939acd889eff4c01,cleaned_audio_unique,unknown,yes,4.949375,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\18950efe8983c90964f9508124a5d8bb.wav,18950efe8983c90964f9508124a5d8bb.wav,.wav,443984,283bd19bf9c56798dde7e8dfc459f0e2,cleaned_audio_unique,unknown,yes,6.936,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\192f336a89ae2c32f607bc07f853ae45.wav,192f336a89ae2c32f607bc07f853ae45.wav,.wav,289360,1bdec4085edd2779b1130aa30f644349,cleaned_audio_unique,unknown,yes,4.52,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1a4294a3ce799d8da1e2a6a4384155fc.wav,1a4294a3ce799d8da1e2a6a4384155fc.wav,.wav,320080,747779b0709b2565581a018b28316317,cleaned_audio_unique,unknown,yes,5.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1af2a81f1f772129da6147c8d4185741.wav,1af2a81f1f772129da6147c8d4185741.wav,.wav,419920,60e026abd1753d17a8b85cfa15020cbb,cleaned_audio_unique,unknown,yes,6.56,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1b00e9a8690e4825ef21356a39dc70a4.wav,1b00e9a8690e4825ef21356a39dc70a4.wav,.wav,433488,08064296cc6a681f6d68dedd261d50a6,cleaned_audio_unique,unknown,yes,6.772,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1b06cda73f6be8e3fc0aa718d8e577b5.wav,1b06cda73f6be8e3fc0aa718d8e577b5.wav,.wav,424528,35d6eab0a4489b402501cf97569cfbdd,cleaned_audio_unique,unknown,yes,6.632,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1bafd302125a827db68bb28378dd9aef.wav,1bafd302125a827db68bb28378dd9aef.wav,.wav,448080,04ad6896dc358a76e5e27a5e120b897c,cleaned_audio_unique,unknown,yes,7.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1d5ea54f484516323917d51ab8a36081.wav,1d5ea54f484516323917d51ab8a36081.wav,.wav,409168,1a9fa6114a132f192f0f4e23b849f642,cleaned_audio_unique,unknown,yes,6.392,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1d801b9ea81eba3b1a847e938f97a496.wav,1d801b9ea81eba3b1a847e938f97a496.wav,.wav,441936,32208cfc507692d33ac7286bbfbec6a2,cleaned_audio_unique,unknown,yes,6.904,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1dc4b1c0502d422bcdba101f04c623dd.wav,1dc4b1c0502d422bcdba101f04c623dd.wav,.wav,415312,67c44ac4444933b591253d6226a88d6a,cleaned_audio_unique,unknown,yes,6.488,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1dca181a641f2720360210284996a000.wav,1dca181a641f2720360210284996a000.wav,.wav,432720,3dfb13735e67f82b47d355887fea627d,cleaned_audio_unique,unknown,yes,6.76,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1e364a938af15d3a34414d12e5f09d8d.wav,1e364a938af15d3a34414d12e5f09d8d.wav,.wav,430160,53da7dc5ecefa3c6281e7c19d16f658a,cleaned_audio_unique,unknown,yes,6.72,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\1f7893dcdb292915fe657341a39982ac.wav,1f7893dcdb292915fe657341a39982ac.wav,.wav,437840,fc5a408fb701bc783b1cbfec29864af2,cleaned_audio_unique,unknown,yes,6.84,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\21042a8cea73ceb2bae13a59e00e0312.wav,21042a8cea73ceb2bae13a59e00e0312.wav,.wav,419152,5f7c6eda159ed665d2307c6cbdb89298,cleaned_audio_unique,unknown,yes,6.548,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2230482dbcc5a986a23e45ff211dde7a.wav,2230482dbcc5a986a23e45ff211dde7a.wav,.wav,448080,dd64b73bc1020c70e0985c4fa71cce90,cleaned_audio_unique,unknown,yes,7.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\22520c6b31b2413f86bbb8e2ffc654c7.wav,22520c6b31b2413f86bbb8e2ffc654c7.wav,.wav,429648,76ddc9209e7d685f42d8a4ddd102b7e1,cleaned_audio_unique,unknown,yes,6.712,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\23d447b7569072944b90209955c5edc4.wav,23d447b7569072944b90209955c5edc4.wav,.wav,426576,cacd7017bf363d374df5f626c4a620eb,cleaned_audio_unique,unknown,yes,6.664,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\23fb24a3e78ca4cf5dda8e008c91b811.wav,23fb24a3e78ca4cf5dda8e008c91b811.wav,.wav,374864,57c361f730d3ff2ce3881558f1958b30,cleaned_audio_unique,unknown,yes,5.856,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2401f90439bfd6d88fbaaa929cb6bc71.wav,2401f90439bfd6d88fbaaa929cb6bc71.wav,.wav,319568,b38fe26797c2aa1053b107fe7938225d,cleaned_audio_unique,unknown,yes,4.992,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2424958e4ac12f144316a12e7db33914.wav,2424958e4ac12f144316a12e7db33914.wav,.wav,320080,1b879e0b8b35fa7f1ddd7a2446125fd9,cleaned_audio_unique,unknown,yes,5.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\25a2c8d9e71cc99964c03fb73a71a561.wav,25a2c8d9e71cc99964c03fb73a71a561.wav,.wav,428112,91141bad9a95c8826f98dabf39b3cff4,cleaned_audio_unique,unknown,yes,6.688,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\26d23ff9b791674098b11b524d88ae38.wav,26d23ff9b791674098b11b524d88ae38.wav,.wav,429648,31d7879f01b4ec3578e6788bf178aaf5,cleaned_audio_unique,unknown,yes,6.712,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\26e33864e6d3437d3e89bc710c15ba74.wav,26e33864e6d3437d3e89bc710c15ba74.wav,.wav,301136,8f9e0736b0e27ece18f1ba5cef101f5d,cleaned_audio_unique,unknown,yes,4.704,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\28bdfe74ee32d30fbfc87946ae405911.wav,28bdfe74ee32d30fbfc87946ae405911.wav,.wav,425040,96df30a3798830f9c097e859ef83bbd0,cleaned_audio_unique,unknown,yes,6.64,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\291b2f7368940061941b201edbe2beb1.wav,291b2f7368940061941b201edbe2beb1.wav,.wav,423760,5d7d0bd309d1ed948d2142c46cd6a52a,cleaned_audio_unique,unknown,yes,6.62,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\29920feea1cbdab854f1d3061cb7244c.wav,29920feea1cbdab854f1d3061cb7244c.wav,.wav,404304,1e8734020c86a8f05112c15551258f69,cleaned_audio_unique,unknown,yes,6.316,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\29fb677a548dac47cf26aced47468770.wav,29fb677a548dac47cf26aced47468770.wav,.wav,383056,bcbd33f46303112ab0c9bf284d7c4cd5,cleaned_audio_unique,unknown,yes,5.984,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2a75450b90ee4c61e5d1152edf262b10.wav,2a75450b90ee4c61e5d1152edf262b10.wav,.wav,320080,eec5ca517cc900746f983cd64ddd05cd,cleaned_audio_unique,unknown,yes,5.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2a92eafd96f20c70e8275d7b7b44bf1f.wav,2a92eafd96f20c70e8275d7b7b44bf1f.wav,.wav,325712,e6f169690f3b257c43f84f90ecdc64aa,cleaned_audio_unique,unknown,yes,5.088,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2b3ebd396c93be6bf7e999e9422b69db.wav,2b3ebd396c93be6bf7e999e9422b69db.wav,.wav,437840,5edf5abd8f4a836feead64f6b27dc06a,cleaned_audio_unique,unknown,yes,6.84,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2b9cad1610cb9eeeb55fe0d1ee91ea16.wav,2b9cad1610cb9eeeb55fe0d1ee91ea16.wav,.wav,409680,79a2bbc4ca6a49c9442bbe6f7f7bbfc7,cleaned_audio_unique,unknown,yes,6.4,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2bfb319f4eb2682e6312e721949f2de5.wav,2bfb319f4eb2682e6312e721949f2de5.wav,.wav,405584,553777be1bf13acb756e9bdaab88593d,cleaned_audio_unique,unknown,yes,6.336,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2c1d56c97e1b6fb328008ac59933c0ba.wav,2c1d56c97e1b6fb328008ac59933c0ba.wav,.wav,382544,8d1d111cdae2371641492d057f7c70e3,cleaned_audio_unique,unknown,yes,5.976,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2c98c6ca28b9e35872616e5314257b84.wav,2c98c6ca28b9e35872616e5314257b84.wav,.wav,437840,6fc49aacd89ffdd0a877cfd88447534f,cleaned_audio_unique,unknown,yes,6.84,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2dc9e16d84c5bc9b829a1f4c719b5409.wav,2dc9e16d84c5bc9b829a1f4c719b5409.wav,.wav,352336,795de8227fc99bbdff1083f4ecad01a4,cleaned_audio_unique,unknown,yes,5.504,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2e0335f1b5061ab693e03594b2c09ca1.wav,2e0335f1b5061ab693e03594b2c09ca1.wav,.wav,413776,b88bc8bf37ab10cea9ac5f5f6d84160a,cleaned_audio_unique,unknown,yes,6.464,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2e2c6d980f3c730b116af6507c7636c5.wav,2e2c6d980f3c730b116af6507c7636c5.wav,.wav,265808,50d543fc9d119f28b70d5eccf8fa216a,cleaned_audio_unique,unknown,yes,4.152,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2e4b812b8fd1cbadef02b72386d72c35.wav,2e4b812b8fd1cbadef02b72386d72c35.wav,.wav,291408,19f52b26c76c9aa2b68eb794c6614981,cleaned_audio_unique,unknown,yes,4.552,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2e4d84f836d369a1cf0d2830c0f21380.wav,2e4d84f836d369a1cf0d2830c0f21380.wav,.wav,376912,1514b20d078fd0c932af46c00846287c,cleaned_audio_unique,unknown,yes,5.888,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2ee892692c3c5a74f91d1a58dc4b9a04.wav,2ee892692c3c5a74f91d1a58dc4b9a04.wav,.wav,320080,6f9d46d35b900c8bdb95b8d1c01d9906,cleaned_audio_unique,unknown,yes,5.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\2f382ef48da1875f389329395432ab8e.wav,2f382ef48da1875f389329395432ab8e.wav,.wav,202832,cb11c87e4c72eb1212bcabe6262ae261,cleaned_audio_unique,unknown,yes,3.168,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\301eac904e5fac77e8d3b1675700e3c3.wav,301eac904e5fac77e8d3b1675700e3c3.wav,.wav,419152,8e875d8754e724ca59b57573493a9530,cleaned_audio_unique,unknown,yes,6.548,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\30463da3a2671f6cd97dcb0b60fac575.wav,30463da3a2671f6cd97dcb0b60fac575.wav,.wav,448080,fdda17662a2ba42200098a70878b4282,cleaned_audio_unique,unknown,yes,7.0,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\307e819790bb3af3848bfcda57f1b397.wav,307e819790bb3af3848bfcda57f1b397.wav,.wav,378960,768f1359c9afad1ae7b69df28fa01358,cleaned_audio_unique,unknown,yes,5.92,16000.0,1.0,Unknown,Unknown
cleaned_audio_unique,.,cleaned_audio_unique\30f3b7bae442e0520d03f52d00430263.wav,30f3b7bae442e0520d03f52d00430263.wav,.wav,448080,ced5c46e1d56cee0e723f78ca053a320,cleaned_audio_unique,unknown,yes,7.0,16000.0,1.0,Unknown,Unknown
